567,621,0.0000526598,2927824.7184827430,2927824.7185354028,2,OWN,LOOP1,3
621,657,0.0000240719,2927824.7185391271,2927824.7185631990,2,OWN,LOOP1,3
657,681,0.0000108769,2927824.7185658789,2927824.7185767558,2,OWN,LOOP1,3
681,697,0.0000050580,2927824.7185793291,2927824.7185843871,2,OWN,LOOP1,3
697,708,0.0000026380,2927824.7185870078,2927824.7185896458,2,OWN,LOOP1,3
708,715,0.0000012401,2927824.7185922801,2927824.7185935201,2,OWN,LOOP1,3
715,720,0.0000006496,2927824.7185961292,2927824.7185967788,2,OWN,LOOP1,3
720,723,0.0000003423,2927824.7185993069,2927824.7185996491,2,OWN,LOOP1,3
723,725,0.0000002007,2927824.7186021912,2927824.7186023919,2,OWN,LOOP1,3
725,727,0.0000001672,2927824.7186049698,2927824.7186051370,2,OWN,LOOP1,3
727,728,0.0000001090,2927824.7186075039,2927824.7186076129,2,OWN,LOOP1,3
728,729,0.0000000829,2927824.7186101470,2927824.7186102299,2,OWN,LOOP1,3
324,378,0.0001504240,2927824.7185033541,2927824.7186537781,1,OWN,LOOP1,3
81,135,0.0002274341,2927824.7185130748,2927824.7187405089,0,OWN,LOOP1,3
378,414,0.0000896542,2927824.7186577208,2927824.7187473751,1,OWN,LOOP1,3
135,171,0.0001415950,2927824.7186135058,2927824.7187551009,2,STOLEN,LOOP1,3
414,438,0.0000550370,2927824.7187504172,2927824.7188054542,1,OWN,LOOP1,3
195,211,0.0000576191,2927824.7187583609,2927824.7188159800,2,STOLEN,LOOP1,3
171,195,0.0000889059,2927824.7187439259,2927824.7188328318,0,OWN,LOOP1,3
438,454,0.0000344478,2927824.7188083441,2927824.7188427919,1,OWN,LOOP1,3
211,222,0.0000385088,2927824.7188188210,2927824.7188573298,2,STOLEN,LOOP1,3
222,229,0.0000240118,2927824.7188358400,2927824.7188598518,0,OWN,LOOP1,3
454,465,0.0000223732,2927824.7188456780,2927824.7188680512,1,OWN,LOOP1,3
465,472,0.0000127819,2927824.7188600670,2927824.7188728489,2,STOLEN,LOOP1,3
229,234,0.0000169831,2927824.7188625960,2927824.7188795791,0,OWN,LOOP1,3
234,237,0.0000101472,2927824.7188757090,2927824.7188858562,2,STOLEN,LOOP1,3
472,477,0.0000097314,2927824.7188708228,2927824.7188805542,1,OWN,LOOP1,3
237,239,0.0000068750,2927824.7188863368,2927824.7188932118,0,OWN,LOOP1,3
477,480,0.0000053523,2927824.7188885659,2927824.7188939182,2,STOLEN,LOOP1,3
239,241,0.0000069421,2927824.7189052920,2927824.7189122341,0,OWN,LOOP1,3
482,484,0.0000042752,2927824.7189118839,2927824.7189161591,2,STOLEN,LOOP1,3
480,482,0.0000043646,2927824.7188969832,2927824.7189013478,1,OWN,LOOP1,3
241,242,0.0000034217,2927824.7189180031,2927824.7189214248,0,OWN,LOOP1,3
242,243,0.0000034380,2927824.7189189428,2927824.7189223808,2,STOLEN,LOOP1,3
484,485,0.0000021528,2927824.7189265951,2927824.7189287478,1,OWN,LOOP1,3
485,486,0.0000019227,2927824.7189336731,2927824.7189355958,0,STOLEN,LOOP1,3
486,567,0.0003797184,2927824.7194916718,2927824.7198713901,2,OWN,LOOP2,3
243,324,0.0004262319,2927824.7194914231,2927824.7199176550,1,OWN,LOOP2,3
567,621,0.0001641409,2927824.7198759401,2927824.7200400811,2,OWN,LOOP2,3
324,378,0.0001727790,2927824.7199228299,2927824.7200956088,1,OWN,LOOP2,3
621,657,0.0000842051,2927824.7200429430,2927824.7201271481,2,OWN,LOOP2,3
378,414,0.0001018541,2927824.7200986259,2927824.7202004800,1,OWN,LOOP2,3
657,681,0.0000832216,2927824.7201306862,2927824.7202139078,2,OWN,LOOP2,3
681,697,0.0000001020,2927824.7202166128,2927824.7202167148,2,OWN,LOOP2,3
414,438,0.0000843224,2927824.7202065238,2927824.7202908462,1,OWN,LOOP2,3
438,454,0.0000001020,2927824.7202943009,2927824.7202944029,1,OWN,LOOP2,3
697,708,0.0000837813,2927824.7202192429,2927824.7203030242,2,OWN,LOOP2,3
708,715,0.0000000969,2927824.7203056831,2927824.7203057799,2,OWN,LOOP2,3
715,720,0.0000000829,2927824.7203082051,2927824.7203082880,2,OWN,LOOP2,3
720,723,0.0000000810,2927824.7203106601,2927824.7203107411,2,OWN,LOOP2,3
723,725,0.0000000801,2927824.7203130978,2927824.7203131779,2,OWN,LOOP2,3
725,727,0.0000000768,2927824.7203155630,2927824.7203156399,2,OWN,LOOP2,3
727,728,0.0000000792,2927824.7203180338,2927824.7203181130,2,OWN,LOOP2,3
728,729,0.0000001001,2927824.7203231431,2927824.7203232432,2,OWN,LOOP2,3
454,465,0.0000832719,2927824.7202970129,2927824.7203802848,1,OWN,LOOP2,3
465,472,0.0000003129,2927824.7203831682,2927824.7203834811,1,OWN,LOOP2,3
472,477,0.0000000931,2927824.7203860800,2927824.7203861731,1,OWN,LOOP2,3
477,480,0.0000000917,2927824.7203887412,2927824.7203888330,1,OWN,LOOP2,3
480,482,0.0000000857,2927824.7203912921,2927824.7203913778,1,OWN,LOOP2,3
482,484,0.0000000764,2927824.7203938458,2927824.7203939222,1,OWN,LOOP2,3
484,485,0.0000000857,2927824.7203964111,2927824.7203964968,1,OWN,LOOP2,3
485,486,0.0000000740,2927824.7203989560,2927824.7203990300,1,OWN,LOOP2,3
135,171,0.0001813183,2927824.7204024759,2927824.7205837942,1,STOLEN,LOOP2,3
81,135,0.0004145689,2927824.7203274481,2927824.7207420170,2,STOLEN,LOOP2,3
171,195,0.0001714290,2927824.7205867069,2927824.7207581359,1,STOLEN,LOOP2,3
195,211,0.0000866111,2927824.7207449679,2927824.7208315791,2,STOLEN,LOOP2,3
222,229,0.0000001658,2927824.7208348331,2927824.7208349989,2,STOLEN,LOOP2,3
229,234,0.0000000875,2927824.7208375232,2927824.7208376108,2,STOLEN,LOOP2,3
234,237,0.0000000820,2927824.7208399950,2927824.7208400769,2,STOLEN,LOOP2,3
237,239,0.0000000801,2927824.7208425510,2927824.7208426311,2,STOLEN,LOOP2,3
239,241,0.0000000787,2927824.7208449701,2927824.7208450488,2,STOLEN,LOOP2,3
241,242,0.0000000773,2927824.7208474078,2927824.7208474851,2,STOLEN,LOOP2,3
242,243,0.0000000764,2927824.7208498619,2927824.7208499382,2,STOLEN,LOOP2,3
211,222,0.0001952490,2927824.7207611431,2927824.7209563921,1,STOLEN,LOOP2,3
0,81,0.0033688820,2927824.7194912289,2927824.7228601109,0,OWN,LOOP2,3
487,508,0.0003403272,2927832.2952683759,2927832.2956087030,4,OWN,LOOP1,6
608,629,0.0003433716,2927832.2952676131,2927832.2956109848,5,OWN,LOOP1,6
629,646,0.0000284901,2927832.2960375021,2927832.2960659922,5,OWN,LOOP1,6
366,387,0.0003866721,2927832.2952680481,2927832.2956547202,3,OWN,LOOP1,6
122,143,0.0004106490,2927832.2952690031,2927832.2956796521,1,OWN,LOOP1,6
0,21,0.0004064660,2927832.2952675219,2927832.2956739878,0,OWN,LOOP1,6
508,525,0.0000257967,2927832.2959995172,2927832.2960253139,4,OWN,LOOP1,6
387,404,0.0000582146,2927832.2960839742,2927832.2961421888,3,OWN,LOOP1,6
646,660,0.0000106841,2927832.2960705338,2927832.2960812179,5,OWN,LOOP1,6
244,265,0.0003827820,2927832.2952671652,2927832.2956499471,2,OWN,LOOP1,6
660,672,0.0000087339,2927832.2961535291,2927832.2961622630,5,OWN,LOOP1,6
525,539,0.0000200043,2927832.2961422778,2927832.2961622821,4,OWN,LOOP1,6
672,682,0.0000066138,2927832.2961757481,2927832.2961823619,5,OWN,LOOP1,6
404,418,0.0000357092,2927832.2961474219,2927832.2961831312,3,OWN,LOOP1,6
682,690,0.0000044405,2927832.2961865612,2927832.2961910018,5,OWN,LOOP1,6
539,551,0.0000162800,2927832.2961826948,2927832.2961989748,4,OWN,LOOP1,6
690,697,0.0000038571,2927832.2961981851,2927832.2962020421,5,OWN,LOOP1,6
143,160,0.0000789762,2927832.2961252308,2927832.2962042070,1,OWN,LOOP1,6
697,703,0.0000027460,2927832.2962071081,2927832.2962098541,5,OWN,LOOP1,6
21,38,0.0000831946,2927832.2961362782,2927832.2962194728,0,OWN,LOOP1,6
265,282,0.0000571008,2927832.2961685741,2927832.2962256749,2,OWN,LOOP1,6
551,561,0.0000126068,2927832.2962020072,2927832.2962146141,4,OWN,LOOP1,6
418,430,0.0000298084,2927832.2961932248,2927832.2962230332,3,OWN,LOOP1,6
703,708,0.0000020480,2927832.2962191021,2927832.2962211501,5,OWN,LOOP1,6
708,712,0.0000017490,2927832.2962498250,2927832.2962515741,5,OWN,LOOP1,6
712,715,0.0000009579,2927832.2962555131,2927832.2962564710,5,OWN,LOOP1,6
715,718,0.0000009178,2927832.2962604072,2927832.2962613250,5,OWN,LOOP1,6
718,720,0.0000005206,2927832.2962650852,2927832.2962656058,5,OWN,LOOP1,6
430,440,0.0000238293,2927832.2962441798,2927832.2962680091,3,OWN,LOOP1,6
561,569,0.0000097449,2927832.2962364759,2927832.2962462208,4,OWN,LOOP1,6
160,174,0.0000597262,2927832.2962135929,2927832.2962733191,1,OWN,LOOP1,6
569,576,0.0000083689,2927832.2962768092,2927832.2962851780,4,OWN,LOOP1,6
282,296,0.0000436562,2927832.2962306398,2927832.2962742960,2,OWN,LOOP1,6
576,582,0.0000066380,2927832.2962893089,2927832.2962959469,4,OWN,LOOP1,6
440,448,0.0000182060,2927832.2962724939,2927832.2962906999,3,OWN,LOOP1,6
38,52,0.0000667460,2927832.2962250812,2927832.2962918272,0,OWN,LOOP1,6
720,722,0.0000003958,2927832.2962695500,2927832.2962699458,5,OWN,LOOP1,6
722,724,0.0000005341,2927832.2963236538,2927832.2963241879,5,OWN,LOOP1,6
724,725,0.0000001602,2927832.2963280450,2927832.2963282051,5,OWN,LOOP1,6
725,726,0.0000002100,2927832.2963319351,2927832.2963321451,5,OWN,LOOP1,6
726,727,0.0000001201,2927832.2963360869,2927832.2963362071,5,OWN,LOOP1,6
727,728,0.0000001928,2927832.2963396711,2927832.2963398639,5,OWN,LOOP1,6
296,308,0.0000366620,2927832.2962961220,2927832.2963327840,2,OWN,LOOP1,6
174,186,0.0000504679,2927832.2962860041,2927832.2963364720,1,OWN,LOOP1,6
448,455,0.0000161058,2927832.2963081580,2927832.2963242638,3,OWN,LOOP1,6
728,729,0.0000000978,2927832.2963440702,2927832.2963441680,5,OWN,LOOP1,6
582,587,0.0000054357,2927832.2962999991,2927832.2963054348,4,OWN,LOOP1,6
52,64,0.0000563320,2927832.2963168542,2927832.2963731862,0,OWN,LOOP1,6
587,591,0.0000043311,2927832.2963732099,2927832.2963775410,4,OWN,LOOP1,6
455,461,0.0000135377,2927832.2963621072,2927832.2963756449,3,OWN,LOOP1,6
308,318,0.0000297269,2927832.2963486169,2927832.2963783438,2,OWN,LOOP1,6
591,594,0.0000031278,2927832.2963813362,2927832.2963844640,4,OWN,LOOP1,6
186,196,0.0000413842,2927832.2963563739,2927832.2963977582,1,OWN,LOOP1,6
461,466,0.0000110269,2927832.2963869399,2927832.2963979668,3,OWN,LOOP1,6
594,597,0.0000030678,2927832.2963975212,2927832.2964005889,4,OWN,LOOP1,6
74,82,0.0000363421,2927832.2963777450,2927832.2964140871,0,OWN,LOOP1,6
597,599,0.0000021397,2927832.2964145411,2927832.2964166808,4,OWN,LOOP1,6
466,470,0.0000087968,2927832.2964081811,2927832.2964169779,3,OWN,LOOP1,6
318,326,0.0000234284,2927832.2963938308,2927832.2964172591,2,OWN,LOOP1,6
470,473,0.0000065509,2927832.2964315261,2927832.2964380770,3,OWN,LOOP1,6
599,601,0.0000020782,2927832.2964244569,2927832.2964265351,4,OWN,LOOP1,6
473,476,0.0000061840,2927832.2964421818,2927832.2964483658,3,OWN,LOOP1,6
64,74,0.0000506290,2927832.2963683591,2927832.2964189881,5,STOLEN,LOOP1,6
326,333,0.0000200309,2927832.2964386041,2927832.2964586350,2,OWN,LOOP1,6
601,603,0.0000020931,2927832.2964488198,2927832.2964509130,4,OWN,LOOP1,6
603,604,0.0000011451,2927832.2964677168,2927832.2964688619,4,OWN,LOOP1,6
604,605,0.0000010012,2927832.2964726859,2927832.2964736870,4,OWN,LOOP1,6
82,89,0.0000314317,2927832.2964171432,2927832.2964485749,0,OWN,LOOP1,6
196,204,0.0000320608,2927832.2964024171,2927832.2964344779,1,OWN,LOOP1,6
476,478,0.0000041602,2927832.2964528380,2927832.2964569982,3,OWN,LOOP1,6
605,606,0.0000010547,2927832.2964775572,2927832.2964786119,4,OWN,LOOP1,6
333,339,0.0000169254,2927832.2964627538,2927832.2964796792,2,OWN,LOOP1,6
89,95,0.0000270009,2927832.2964840471,2927832.2965110480,0,OWN,LOOP1,6
211,217,0.0000239993,2927832.2964911638,2927832.2965151630,1,OWN,LOOP1,6
606,607,0.0000010883,2927832.2965038759,2927832.2965049641,4,OWN,LOOP1,6
607,608,0.0000010659,2927832.2965357262,2927832.2965367921,4,OWN,LOOP1,6
478,480,0.0000042557,2927832.2964965701,2927832.2965008258,3,OWN,LOOP1,6
339,344,0.0000138828,2927832.2965091541,2927832.2965230369,2,OWN,LOOP1,6
204,211,0.0000282130,2927832.2964588050,2927832.2964870180,5,STOLEN,LOOP1,6
95,100,0.0000293260,2927832.2965151751,2927832.2965445011,0,OWN,LOOP1,6
217,222,0.0000324491,2927832.2965194611,2927832.2965519102,1,OWN,LOOP1,6
480,482,0.0000045933,2927832.2965479689,2927832.2965525622,3,OWN,LOOP1,6
104,107,0.0000134809,2927832.2965690051,2927832.2965824860,0,OWN,LOOP1,6
344,348,0.0000111400,2927832.2965546241,2927832.2965657641,2,OWN,LOOP1,6
222,226,0.0000162949,2927832.2965620100,2927832.2965783048,5,STOLEN,LOOP1,6
482,483,0.0000022212,2927832.2965815258,2927832.2965837470,3,OWN,LOOP1,6
100,104,0.0000177738,2927832.2965415921,2927832.2965593659,4,STOLEN,LOOP1,6
229,232,0.0000120769,2927832.2965995460,2927832.2966116229,5,STOLEN,LOOP1,6
107,110,0.0000130497,2927832.2965867971,2927832.2965998468,0,OWN,LOOP1,6
348,351,0.0000084271,2927832.2965925699,2927832.2966009970,2,OWN,LOOP1,6
483,484,0.0000023409,2927832.2966050119,2927832.2966073528,3,OWN,LOOP1,6
354,356,0.0000055050,2927832.2966282880,2927832.2966337930,2,OWN,LOOP1,6
484,485,0.0000023013,2927832.2966353009,2927832.2966376022,3,OWN,LOOP1,6
110,112,0.0000096769,2927832.2966160402,2927832.2966257171,5,STOLEN,LOOP1,6
112,114,0.0000088979,2927832.2966229422,2927832.2966318401,0,OWN,LOOP1,6
226,229,0.0000121430,2927832.2965761940,2927832.2965883370,1,OWN,LOOP1,6
351,354,0.0000082836,2927832.2966121621,2927832.2966204458,4,STOLEN,LOOP1,6
356,358,0.0000053151,2927832.2966381009,2927832.2966434159,2,OWN,LOOP1,6
234,236,0.0000072098,2927832.2966687661,2927832.2966759759,4,STOLEN,LOOP1,6
358,360,0.0000055390,2927832.2966739610,2927832.2966795000,2,OWN,LOOP1,6
116,117,0.0000045472,2927832.2966553569,2927832.2966599041,0,OWN,LOOP1,6
232,234,0.0000082259,2927832.2966622519,2927832.2966704778,1,OWN,LOOP1,6
485,486,0.0000022398,2927832.2966417610,2927832.2966440008,3,OWN,LOOP1,6
238,239,0.0000040648,2927832.2966969050,2927832.2967009698,1,OWN,LOOP1,6
486,487,0.0000021779,2927832.2967024720,2927832.2967046499,3,OWN,LOOP1,6
239,240,0.0000039460,2927832.2967050090,2927832.2967089550,1,OWN,LOOP1,6
118,119,0.0000050389,2927832.2967096642,2927832.2967147031,3,STOLEN,LOOP1,6
114,116,0.0000099069,2927832.2966477470,2927832.2966576540,5,STOLEN,LOOP1,6
119,120,0.0000048634,2927832.2967189308,2927832.2967237942,3,STOLEN,LOOP1,6
120,121,0.0000049556,2927832.2967244312,2927832.2967293868,5,STOLEN,LOOP1,6
121,122,0.0000047078,2927832.2967281411,2927832.2967328490,3,STOLEN,LOOP1,6
241,242,0.0000040610,2927832.2967336630,2927832.2967377240,5,STOLEN,LOOP1,6
360,361,0.0000027348,2927832.2966837492,2927832.2966864840,2,OWN,LOOP1,6
236,238,0.0000070627,2927832.2966799662,2927832.2966870288,4,STOLEN,LOOP1,6
117,118,0.0000044811,2927832.2966892491,2927832.2966937302,0,OWN,LOOP1,6
240,241,0.0000039777,2927832.2967130002,2927832.2967169778,1,OWN,LOOP1,6
242,243,0.0000039660,2927832.2967371759,2927832.2967411419,3,STOLEN,LOOP1,6
364,365,0.0000032228,2927832.2967737392,2927832.2967769620,1,STOLEN,LOOP1,6
365,366,0.0000032680,2927832.2967781951,2927832.2967814631,3,STOLEN,LOOP1,6
362,363,0.0000028801,2927832.2967603351,2927832.2967632152,4,STOLEN,LOOP1,6
363,364,0.0000028550,2927832.2967661279,2927832.2967689829,0,STOLEN,LOOP1,6
243,244,0.0000040322,2927832.2967442679,2927832.2967483001,5,STOLEN,LOOP1,6
361,362,0.0000029490,2927832.2967552789,2927832.2967582280,2,OWN,LOOP1,6
487,508,0.0002115830,2927832.2974169631,2927832.2976285461,4,OWN,LOOP2,6
244,265,0.0002448345,2927832.2974159038,2927832.2976607382,2,OWN,LOOP2,6
608,629,0.0002851398,2927832.2974148612,2927832.2977000009,5,OWN,LOOP2,6
122,143,0.0002924488,2927832.2974156132,2927832.2977080620,1,OWN,LOOP2,6
366,387,0.0002931640,2927832.2974165492,2927832.2977097132,3,OWN,LOOP2,6
508,525,0.0000860211,2927832.2976329820,2927832.2977190032,4,OWN,LOOP2,6
525,539,0.0000001350,2927832.2977288528,2927832.2977289879,4,OWN,LOOP2,6
265,282,0.0000858982,2927832.2976655960,2927832.2977514942,2,OWN,LOOP2,6
282,296,0.0000001038,2927832.2977543380,2927832.2977544419,2,OWN,LOOP2,6
296,308,0.0000001020,2927832.2977572288,2927832.2977573308,2,OWN,LOOP2,6
629,646,0.0000918563,2927832.2977051279,2927832.2977969842,5,OWN,LOOP2,6
646,660,0.0000001169,2927832.2978001400,2927832.2978002569,5,OWN,LOOP2,6
143,160,0.0000932361,2927832.2977147298,2927832.2978079659,1,OWN,LOOP2,6
387,404,0.0000922349,2927832.2977221631,2927832.2978143981,3,OWN,LOOP2,6
404,418,0.0000001136,2927832.2978189732,2927832.2978190868,3,OWN,LOOP2,6
418,430,0.0000001038,2927832.2978232550,2927832.2978233588,3,OWN,LOOP2,6
539,551,0.0000850246,2927832.2977317572,2927832.2978167818,4,OWN,LOOP2,6
551,561,0.0000001360,2927832.2978332331,2927832.2978333691,4,OWN,LOOP2,6
561,569,0.0000001010,2927832.2978361100,2927832.2978362110,4,OWN,LOOP2,6
569,576,0.0000000922,2927832.2978389319,2927832.2978390241,4,OWN,LOOP2,6
308,318,0.0000851857,2927832.2977599781,2927832.2978451638,2,OWN,LOOP2,6
318,326,0.0000000959,2927832.2978480291,2927832.2978481250,2,OWN,LOOP2,6
326,333,0.0000000917,2927832.2978509241,2927832.2978510158,2,OWN,LOOP2,6
333,339,0.0000000931,2927832.2978534978,2927832.2978535909,2,OWN,LOOP2,6
660,672,0.0001037889,2927832.2978030299,2927832.2979068188,5,OWN,LOOP2,6
672,682,0.0000000978,2927832.2979101450,2927832.2979102428,5,OWN,LOOP2,6
682,690,0.0000000908,2927832.2979128431,2927832.2979129339,5,OWN,LOOP2,6
690,697,0.0000000894,2927832.2979156198,2927832.2979157092,5,OWN,LOOP2,6
160,174,0.0001050709,2927832.2978110611,2927832.2979161320,1,OWN,LOOP2,6
576,582,0.0000847578,2927832.2978415950,2927832.2979263528,4,OWN,LOOP2,6
582,587,0.0000000987,2927832.2979292972,2927832.2979293959,4,OWN,LOOP2,6
587,591,0.0000001038,2927832.2979332912,2927832.2979333950,4,OWN,LOOP2,6
591,594,0.0000000889,2927832.2979375180,2927832.2979376069,4,OWN,LOOP2,6
430,440,0.0001029070,2927832.2978273332,2927832.2979302402,3,OWN,LOOP2,6
440,448,0.0000001411,2927832.2979456270,2927832.2979457681,3,OWN,LOOP2,6
448,455,0.0000000941,2927832.2979499041,2927832.2979499982,3,OWN,LOOP2,6
339,344,0.0000848100,2927832.2978560622,2927832.2979408721,2,OWN,LOOP2,6
344,348,0.0000001183,2927832.2979586669,2927832.2979587852,2,OWN,LOOP2,6
348,351,0.0000001010,2927832.2979623862,2927832.2979624872,2,OWN,LOOP2,6
351,354,0.0000000931,2927832.2979659690,2927832.2979660621,2,OWN,LOOP2,6
354,356,0.0000001038,2927832.2979695480,2927832.2979696519,2,OWN,LOOP2,6
356,358,0.0000000857,2927832.2979731322,2927832.2979732179,2,OWN,LOOP2,6
358,360,0.0000000829,2927832.2979766270,2927832.2979767099,2,OWN,LOOP2,6
360,361,0.0000000917,2927832.2979801721,2927832.2979802638,2,OWN,LOOP2,6
361,362,0.0000000848,2927832.2979836240,2927832.2979837088,2,OWN,LOOP2,6
362,363,0.0000000978,2927832.2979898690,2927832.2979899668,2,OWN,LOOP2,6
363,364,0.0000000852,2927832.2979933568,2927832.2979934420,2,OWN,LOOP2,6
364,365,0.0000000913,2927832.2979967468,2927832.2979968381,2,OWN,LOOP2,6
365,366,0.0000000913,2927832.2980001378,2927832.2980002291,2,OWN,LOOP2,6
594,597,0.0000000810,2927832.2979406309,2927832.2979407120,4,OWN,LOOP2,6
597,599,0.0000001309,2927832.2980077229,2927832.2980078538,4,OWN,LOOP2,6
599,601,0.0000000950,2927832.2980117560,2927832.2980118510,4,OWN,LOOP2,6
174,186,0.0000897162,2927832.2979246369,2927832.2980143530,1,OWN,LOOP2,6
697,703,0.0000883229,2927832.2979197181,2927832.2980080410,5,OWN,LOOP2,6
703,708,0.0000001788,2927832.2980243820,2927832.2980245608,5,OWN,LOOP2,6
708,712,0.0000000927,2927832.2980285762,2927832.2980286689,5,OWN,LOOP2,6
712,715,0.0000000903,2927832.2980324179,2927832.2980325082,5,OWN,LOOP2,6
715,718,0.0000000848,2927832.2980362452,2927832.2980363299,5,OWN,LOOP2,6
718,720,0.0000000950,2927832.2980401092,2927832.2980402042,5,OWN,LOOP2,6
720,722,0.0000000969,2927832.2980441512,2927832.2980442480,5,OWN,LOOP2,6
722,724,0.0000000903,2927832.2980479868,2927832.2980480772,5,OWN,LOOP2,6
724,725,0.0000000931,2927832.2980517470,2927832.2980518402,5,OWN,LOOP2,6
725,726,0.0000000880,2927832.2980554402,2927832.2980555282,5,OWN,LOOP2,6
726,727,0.0000000852,2927832.2980590779,2927832.2980591631,5,OWN,LOOP2,6
727,728,0.0000000848,2927832.2980626770,2927832.2980627618,5,OWN,LOOP2,6
728,729,0.0000000861,2927832.2980663381,2927832.2980664242,5,OWN,LOOP2,6
601,603,0.0000000838,2927832.2980143670,2927832.2980144508,4,OWN,LOOP2,6
603,604,0.0000002342,2927832.2980764848,2927832.2980767190,4,OWN,LOOP2,6
604,605,0.0000000801,2927832.2980803051,2927832.2980803852,4,OWN,LOOP2,6
605,606,0.0000000810,2927832.2980844788,2927832.2980845599,4,OWN,LOOP2,6
455,461,0.0000876822,2927832.2979539018,2927832.2980415840,3,OWN,LOOP2,6
461,466,0.0000002100,2927832.2980927140,2927832.2980929241,3,OWN,LOOP2,6
466,470,0.0000001001,2927832.2980970819,2927832.2980971821,3,OWN,LOOP2,6
470,473,0.0000000899,2927832.2981010010,2927832.2981010908,3,OWN,LOOP2,6
473,476,0.0000000908,2927832.2981048180,2927832.2981049088,3,OWN,LOOP2,6
186,196,0.0000894130,2927832.2980188169,2927832.2981082299,1,OWN,LOOP2,6
196,204,0.0000001299,2927832.2981123729,2927832.2981125028,1,OWN,LOOP2,6
606,607,0.0000000801,2927832.2980877920,2927832.2980878721,4,OWN,LOOP2,6
607,608,0.0000001108,2927832.2981226170,2927832.2981227278,4,OWN,LOOP2,6
476,478,0.0000000899,2927832.2981087919,2927832.2981088818,3,OWN,LOOP2,6
478,480,0.0000001723,2927832.2981328899,2927832.2981330622,3,OWN,LOOP2,6
480,482,0.0000000801,2927832.2981359968,2927832.2981360769,3,OWN,LOOP2,6
482,483,0.0000000820,2927832.2981387470,2927832.2981388289,3,OWN,LOOP2,6
483,484,0.0000000792,2927832.2981415489,2927832.2981416280,3,OWN,LOOP2,6
